time_proper_Myr,radiation_pressure_proper_cgs_dyn_cm2,gas_pressure_proper_cgs_dyn_cm2,pressure_ratio
3.319197001407537262e-01,3.583550246136808538e-54,2.708893867424710643e-12,1.322883221535591458e-42
3.322551257340286002e-01,3.580357603462686128e-54,2.708900015481000101e-12,1.321701643841198537e-42
3.325904959476725375e-01,3.576465242296549056e-54,2.708902977236352660e-12,1.320263321481262972e-42
3.329258099258629588e-01,3.571254151144534078e-54,2.708909561349522394e-12,1.318336426619355193e-42
3.332610668306141277e-01,3.565831017727529091e-54,2.708917438014571639e-12,1.316330637356378495e-42
3.335962658424965199e-01,3.561345143623168659e-54,2.708932964172492902e-12,1.314667136737754260e-42
3.339314061613125051e-01,3.557769062291367005e-54,2.708951832631475765e-12,1.313337881993771048e-42
3.342664870067497684e-01,3.554740892041525424e-54,2.708978163042330572e-12,1.312207289278905511e-42
3.346015076190036464e-01,3.552207311432985766e-54,2.709006236930598264e-12,1.311258447104117643e-42
3.349364672593589942e-01,3.549761678560851440e-54,2.709039283301866064e-12,1.310339684050016890e-42
3.352713652107291997e-01,3.547529093862193927e-54,2.709062559439124807e-12,1.309504308603586600e-42
3.356062007781580037e-01,3.545062708058588191e-54,2.709075692786802038e-12,1.308587544267474322e-42
3.359409732892844613e-01,3.542108059567937885e-54,2.709081634959111326e-12,1.307494028182505984e-42
3.362756820947716552e-01,3.538468844413318963e-54,2.709085178049598594e-12,1.306148980875098930e-42
3.366103265686940516e-01,3.533901097829307238e-54,2.709089718155321117e-12,1.304460710232815135e-42
3.369449061088862774e-01,3.528301852017622718e-54,2.709096999868817276e-12,1.302390372950276023e-42
3.372794201372532608e-01,3.523768204257696790e-54,2.709109035297816003e-12,1.300711104036580194e-42
3.376138681000417918e-01,3.520105584376235782e-54,2.709125488449159470e-12,1.299351247989373215e-42
3.379482494680746130e-01,3.516913913327420801e-54,2.709150578196394667e-12,1.298161106891589208e-42
3.382825637369458738e-01,3.514312437413540936e-54,2.709178630062956836e-12,1.297187419986357379e-42
3.386168104271796708e-01,3.512002773625859038e-54,2.709208500685984625e-12,1.296320594275635515e-42
3.389509890843512285e-01,3.509813928552375722e-54,2.709232619849663777e-12,1.295501132991354749e-42
3.392850992791724973e-01,3.507435425889540880e-54,2.709249584622301411e-12,1.294615101464900703e-42
3.396191406075422248e-01,3.504728914997652427e-54,2.709256415656081433e-12,1.293612850649626407e-42
3.399531126905608880e-01,3.501325172179910060e-54,2.709262335436103032e-12,1.292353688450148035e-42
3.402870151745128746e-01,3.497206817570690671e-54,2.709265502664027709e-12,1.290832077598846670e-42
3.406208477308143578e-01,3.491718728889776213e-54,2.709273366161067210e-12,1.288802662921166563e-42
3.409546100559309734e-01,3.487042104785976553e-54,2.709283143656456233e-12,1.287071863622144252e-42
3.412883018712631333e-01,3.483167326857313346e-54,2.709299936996871170e-12,1.285633709023090602e-42
3.416219229230029186e-01,3.480027476592810775e-54,2.709320051910655181e-12,1.284465256933613486e-42
3.419554729819611061e-01,3.477226688476955873e-54,2.709348979879362916e-12,1.283417793093521532e-42
3.422889518433678835e-01,3.474908115829137642e-54,2.709378071027584270e-12,1.282548254519241476e-42
3.426223593266463641e-01,3.472752705071229731e-54,2.709404998594187773e-12,1.281739978656980267e-42
3.429556952751619536e-01,3.470553501849649993e-54,2.709423492100735324e-12,1.280919543204660527e-42
3.432889595559466822e-01,3.468034150374052849e-54,2.709434397361136945e-12,1.279984543545972909e-42
3.436221520594022194e-01,3.465047164429002791e-54,2.709438692364505258e-12,1.278880077336270809e-42
3.439552726989810183e-01,3.461302895642026435e-54,2.709443275374943934e-12,1.277495981222576900e-42
3.442883214108473644e-01,3.456481569421053139e-54,2.709447624348483563e-12,1.275714480826032645e-42
3.446212981535201059e-01,3.451392245793344645e-54,2.709457167484413895e-12,1.273831632111674196e-42
3.449542029074973981e-01,3.447350464990517569e-54,2.709469472723480880e-12,1.272334122858870929e-42
3.452870356748664049e-01,3.443943861761129217e-54,2.709489084985094145e-12,1.271067627046770590e-42
3.456197964788966792e-01,3.441157743607578432e-54,2.709511965258282377e-12,1.270028620552540139e-42
3.459524853636216091e-01,3.438642057256014681e-54,2.709542010568112545e-12,1.269086083125550430e-42
3.462851023934062078e-01,3.436498110318860020e-54,2.709569720532906399e-12,1.268281854597557483e-42
3.466176476525049122e-01,3.434364413032139542e-54,2.709593430853729727e-12,1.267483296174825593e-42
3.469501212446088889e-01,3.432111917205957051e-54,2.709606393152958503e-12,1.266645932737217518e-42
3.472825232923851813e-01,3.429373427002572365e-54,2.709615416303523977e-12,1.265631058329652963e-42
3.476148539370082502e-01,3.426147672599366740e-54,2.709618469783769419e-12,1.264439149203458577e-42
3.479471133376854097e-01,3.422050414737580804e-54,2.709623743018987878e-12,1.262924575249265792e-42
3.482793016711770440e-01,3.416900341645135030e-54,2.709629489344446102e-12,1.261021241126144715e-42
3.486114191313126609e-01,3.412447318725304937e-54,2.709641108402919889e-12,1.259372434283971806e-42
3.489434659285042817e-01,3.408873293847290895e-54,2.709655798781033031e-12,1.258046610710042216e-42
3.492754422892575539e-01,3.405822886990222599e-54,2.709677670531775604e-12,1.256910710830719682e-42
3.496073484556818656e-01,3.403301703992051770e-54,2.709702266205288657e-12,1.255968873937612068e-42
3.499391846850006260e-01,3.400977530197543183e-54,2.709732404867149483e-12,1.255097191179762846e-42
3.502709512490618793e-01,3.398934451844082522e-54,2.709757954607067225e-12,1.254331386338508051e-42
3.506026484338512494e-01,3.396802569785241264e-54,2.709777764403074919e-12,1.253535479701416842e-42
3.509342765390064955e-01,3.394461114646710600e-54,2.709787302214049444e-12,1.252666994148671349e-42
3.512658358773357303e-01,3.391579174795693415e-54,2.709794140993457845e-12,1.251600305531800057e-42
3.515973267743392472e-01,3.388142811057574759e-54,2.709796928788516556e-12,1.250330891980282059e-42
3.519287495677362321e-01,3.383605568607365329e-54,2.709802786646358108e-12,1.248653808048851799e-42
3.522601046069959163e-01,3.378766267179458835e-54,2.709809878270511462e-12,1.246864694926825239e-42
3.525913922528752242e-01,3.374755360332771728e-54,2.709822893182021474e-12,1.245378570246688867e-42
3.529226128769620274e-01,3.371507325098784846e-54,2.709839260444984143e-12,1.244172440156154399e-42
3.532537668612251158e-01,3.368697696128616546e-54,2.709862719176776002e-12,1.243124853628004729e-42
3.535848545975714963e-01,3.366359133928515195e-54,2.709888272144004335e-12,1.242250157887552186e-42
3.539158764874112961e-01,3.364180027750341362e-54,2.709917294120728862e-12,1.241432731194070386e-42
3.542468329412301609e-01,3.362194684937563574e-54,2.709939956738351437e-12,1.240689734315832328e-42
3.545777243781697008e-01,3.360020393125769266e-54,2.709957234772165455e-12,1.239879489614254667e-42
3.549085512256171526e-01,3.357608111797046998e-54,2.709964600375836989e-12,1.238985967319052853e-42
3.552393139188028126e-01,3.354613627033533397e-54,2.709970348386010089e-12,1.237878351337481111e-42
3.555700129004069621e-01,3.351020706254256824e-54,2.709973250242129529e-12,1.236551211697329999e-42
3.559006486201754527e-01,3.346218392272773467e-54,2.709979625997225112e-12,1.234776217567105719e-42
3.562312215345447286e-01,3.341795039140773119e-54,2.709987711937217229e-12,1.233140292267935238e-42
3.565617321062760636e-01,3.338102291824820015e-54,2.710001854193601558e-12,1.231771220620850231e-42
3.568921808040990684e-01,3.335090638946751885e-54,2.710019419733845375e-12,1.230651933584407896e-42
3.572225681023648014e-01,3.332459191334404691e-54,2.710043783503071961e-12,1.229669871616163525e-42
3.575528944807082055e-01,3.330252328334754351e-54,2.710069601050706942e-12,1.228843837458491618e-42
3.578831604237197039e-01,3.328170992354120418e-54,2.710097306854516954e-12,1.228063281689679441e-42
3.582133664206266777e-01,3.326219136840390570e-54,2.710117671434144779e-12,1.227333843065277739e-42
3.585435129649839903e-01,3.324023638190247000e-54,2.710132897264200232e-12,1.226516840390281731e-42
3.588736005543736174e-01,3.321562143069408198e-54,2.710139060519742806e-12,1.225605796933685163e-42
3.592036296901134351e-01,3.318508233207229428e-54,2.710143976773329299e-12,1.224476729519814195e-42
3.595336008769754454e-01,3.314821035623816959e-54,2.710147059865437462e-12,1.223114820857139099e-42
3.598635146229119952e-01,3.309986981666882626e-54,2.710153755616128493e-12,1.221328116461195911e-42
3.601933714387915986e-01,3.305853549719057133e-54,2.710162584782538128e-12,1.219798977478805702e-42
3.605231718381428085e-01,3.302383703093913013e-54,2.710177375006409608e-12,1.218512018271904724e-42
3.608529163369063042e-01,3.299538868850935898e-54,2.710195630184460514e-12,1.217454132130809874e-42
3.611826054531955266e-01,3.297037587562753567e-54,2.710220302478978616e-12,1.216520142125356371e-42
3.615122397070653082e-01,3.294924601944907804e-54,2.710245935642199363e-12,1.215729007693970564e-42
3.618418196202877191e-01,3.292909002146864090e-54,2.710272483385872370e-12,1.214973410360982966e-42
3.621713457161361838e-01,3.290983545712487357e-54,2.710291271006087341e-12,1.214254564045746045e-42
3.625008185191765930e-01,3.288792505726509315e-54,2.710305016349072872e-12,1.213439995088335158e-42
3.628302385550658538e-01,3.286315828899783462e-54,2.710310447554518720e-12,1.212523765262753446e-42
3.631596063503568783e-01,3.283244760331839293e-54,2.710315001848207092e-12,1.211388623865839307e-42
3.634889224323109569e-01,3.279529184353244701e-54,2.710318214224338246e-12,1.210016287807669088e-42
3.638181873287166246e-01,3.274766803237271559e-54,2.710325041787646465e-12,1.208256114210322513e-42
3.641474015677138576e-01,3.270831570130486944e-54,2.710334203966840578e-12,1.206800093266469994e-42
3.644765656776263185e-01,3.267514836777271660e-54,2.710349209391024711e-12,1.205569682849625727e-42
3.648056801867971544e-01,3.264784956567852289e-54,2.710367702023222160e-12,1.204554258129172418e-42
3.651347456234325106e-01,3.262377515864085695e-54,2.710392224006552649e-12,1.203655134105121480e-42
3.654637625154492642e-01,3.260331321670607818e-54,2.710417435047326898e-12,1.202889001344429056e-42
3.657927313903283628e-01,3.258363423476650597e-54,2.710443105380749383e-12,1.202151565922256175e-42
3.661216527749733829e-01,3.256467199769717378e-54,2.710460985917951151e-12,1.201444040954107413e-42
3.664505271955739718e-01,3.254304312605470079e-54,2.710473852012395995e-12,1.200640364115413284e-42
3.667793551774730099e-01,3.251848642803289459e-54,2.710478922329084858e-12,1.199732127047500317e-42
3.671081372450400448e-01,3.248808201529665124e-54,2.710483288484132739e-12,1.198608460466323821e-42
3.674368739215466140e-01,3.245130424113280706e-54,2.710486509685780601e-12,1.197250166166471634e-42
3.677655657290478941e-01,3.240472386967580375e-54,2.710493292653319842e-12,1.195528649988084042e-42
3.680942131882667945e-01,3.236661899709163306e-54,2.710502386331626345e-12,1.194118815770399366e-42
3.684228168184822128e-01,3.233442626072996707e-54,2.710517195124225122e-12,1.192924594571629483e-42
3.687513771374208993e-01,3.230785587643576652e-54,2.710535511240484751e-12,1.191936270248308979e-42
3.690798946611527076e-01,3.228440804832228995e-54,2.710559547787916545e-12,1.191060645565582467e-42
3.694083699039891200e-01,3.226440020707251497e-54,2.710584249460171327e-12,1.190311653788225145e-42
3.697368033783844932e-01,3.224510903082244693e-54,2.710609324874757578e-12,1.189588950901743006e-42
3.700651955948409677e-01,3.222650324030364670e-54,2.710626881220979359e-12,1.188894844346392967e-42
3.703935470618157644e-01,3.220536013243571738e-54,2.710639460909127656e-12,1.188109322426608716e-42
3.707218582856308675e-01,3.218135837630844503e-54,2.710644503407338315e-12,1.187221649163355360e-42
3.710501297703863721e-01,3.215173064379107595e-54,2.710648752323415087e-12,1.186126775600580033e-42
3.713783620178752187e-01,3.211594860159810545e-54,2.710651857729455366e-12,1.184805363699477074e-42
3.717065555275007593e-01,3.207049109582783718e-54,2.710658307631706375e-12,1.183125553137227607e-42
3.720347107961969879e-01,3.203299963143217934e-54,2.710667116883080775e-12,1.181738599768237692e-42
3.723628283183502141e-01,3.200129976548449804e-54,2.710681370131201892e-12,1.180562943254949176e-42
3.726909085857234571e-01,3.197508925677830066e-54,2.710699145236227336e-12,1.179588273858100518e-42
3.730189520873828379e-01,3.195199320037334667e-54,2.710722363412902187e-12,1.178726144426852160e-42
3.733469593096255812e-01,3.193225532333696624e-54,2.710746499992113850e-12,1.177987514635907982e-42
3.736749307359103489e-01,3.191328311069136386e-54,2.710771234818647270e-12,1.177276883448498971e-42
3.740028668467890727e-01,3.189509186752623890e-54,2.710788977646540760e-12,1.176598109647656705e-42
3.743307681198411729e-01,3.187460832460639505e-54,2.710801810669866890e-12,1.175836912870065262e-42
3.746586350296085000e-01,3.185146320054541550e-54,2.710807142861871368e-12,1.174980790662923281e-42
3.749864680475333834e-01,3.182302002832879433e-54,2.710811369043743246e-12,1.173929709449115048e-42
3.753142676418971257e-01,3.178877030663529826e-54,2.710814265567916234e-12,1.172665007352524931e-42
3.756420342777608279e-01,3.174460982530459125e-54,2.710820190227581684e-12,1.171033399402250075e-42
3.759697684169075460e-01,3.170715701074649576e-54,2.710828371465250389e-12,1.169648264881048884e-42
3.762974705177865031e-01,3.167551635065435710e-54,2.710841718011796002e-12,1.168475316732473362e-42
3.766251410354580220e-01,3.164932857938519593e-54,2.710858604034999167e-12,1.167502005906043903e-42
3.769527804215410116e-01,3.162631825954162617e-54,2.710880866596103830e-12,1.166643604639585845e-42
3.772803891241611751e-01,3.160666902044305180e-54,2.710904387856269879e-12,1.165908659930164020e-42
3.776079675879014941e-01,3.158793904471303490e-54,2.710928947488111621e-12,1.165207191209557127e-42
3.779355162537534341e-01,3.157018370754992623e-54,2.710947291448952898e-12,1.164544357137841115e-42
3.782630355590704818e-01,3.155047602234795550e-54,2.710960834868684825e-12,1.163811576196238828e-42
3.785905259375227372e-01,3.152842505240935565e-54,2.710966801604431787e-12,1.162995615945937981e-42
3.789179878190530038e-01,3.150149128965387534e-54,2.710971165063677857e-12,1.162000234292936127e-42
3.792454216298348224e-01,3.146920307521337407e-54,2.710973819386547482e-12,1.160808077531873051e-42
3.795728277922315042e-01,3.142688684324860891e-54,2.710979085154581985e-12,1.159244902158904916e-42
3.799002067247570502e-01,3.138891218921321724e-54,2.710986407403017162e-12,1.157841002208570570e-42
3.802275588420386265e-01,3.135691106996949053e-54,2.710998553033507617e-12,1.156655396768185661e-42
3.805548845547802594e-01,3.133041691213738891e-54,2.711014228194272836e-12,1.155671430503913776e-42
3.808821842697285853e-01,3.130722561744519974e-54,2.711035209516430405e-12,1.154807045941299106e-42
3.812094583896397659e-01,3.128747470742254014e-54,2.711057955281165306e-12,1.154068825658052009e-42
3.815367073132481801e-01,3.126888250049940532e-54,2.711082348295200891e-12,1.153372656502377841e-42
3.818639314352364478e-01,3.125152984961639913e-54,2.711101569015146855e-12,1.152724420463857535e-42
3.821911311462076744e-01,3.123264124537730220e-54,2.711116422187128928e-12,1.152021395679537363e-42
3.825183068326583613e-01,3.121183949824660362e-54,2.711123469447575028e-12,1.151251127068971160e-42
3.828454588769539813e-01,3.118664240161269611e-54,2.711128263671172826e-12,1.150319696028784453e-42
3.831725876573054967e-01,3.115662332214623842e-54,2.711130662648341958e-12,1.149211425011555440e-42
3.834996935477473778e-01,3.111728562118552260e-54,2.711135203699896236e-12,1.147758532245815330e-42
3.838267769181182287e-01,3.107820953826391651e-54,2.711141497600230454e-12,1.146314552957594563e-42
3.841538381340416919e-01,3.104541274094997013e-54,2.711152207602462592e-12,1.145100325016579603e-42
3.844808775569105164e-01,3.101827110003148153e-54,2.711166380193393271e-12,1.144093233327085013e-42
